Feature Name,Score,Code Description
1nq80pb,-0.005964662944486471,"{'Repair, rectum using open perineal approach'}"
1sc75llnwk,0.005960756882052437,"{'Fusion, spinal vertebrae open anterior approach [anterolateral and transoral approaches] with autogr', 'Fusion, spinal vertebrae open anterior approach [anterolateral and transoral approaches] with homogr'}"
g971,0.005960500458054161,{'Other reaction to spinal and lumbar puncture'}
y835,0.005955591158759907,"{'Amputation of limb(s) as the cause of abnormal reaction or later complication, without mention of mi'}"
k829,0.005954503086358563,"{'Disease of gallbladder, unspecified'}"
e868,0.00595366950965554,{'Other volume depletion'}
1ew87ba,-0.005950783541797989,"{'Excision partial, maxillary sinus using endoscopic per orifice approach [i.e. (functional) endoscopi'}"
1pe57baam,-0.00594720727119463,"{'Extraction, renal pelvis endoscopic per orifice [retrograde] approach using basket device'}"
1jy51gpw3,0.005946660410786942,"{'Occlusion, thoracic vessels NEC percutaneous transluminal approach using fibrin glue'}"
1fr13jax7,0.00594615824384468,"{'Control of bleeding, tonsils and adenoids using topical chemical agent [e.g. chemocautery]'}"
s27810,0.005943089216525837,{'Laceration of oesophagus without open wound into thoracic cavity'}
2nm70bnbg,0.005934777395050697,"{""Inspection, large intestine using endoscopic per orifice approach and laser assisted optical 'biopsy""}"
1yv52la,-0.005930515488208174,"{'Drainage, skin of leg using incisional approach'}"
c966,0.005926026803347392,{'Unifocal Langerhans-cell histiocytosis'}
e050,-0.005922315490166968,{'Thyrotoxicosis with diffuse goitre'}
c402,0.005921017828993472,"{'Malignant neoplasm of long bones of lower limb', 'Benign neoplasm of long bones of lower limb'}"
1af87daxxg,-0.005917171631381121,"{'Excision partial, pituitary region endoscopic (via sinus) approach with pedicled flap [e.g. nasosept'}"
1nk59bakk,0.0059069361903762285,"{'Destruction, small intestine using endoscopic per orifice approach and electrical heat device (e.g. '}"
1na80dbxxe,0.005901216069637119,"{'Repair, esophagus using local transposition flap [e.g. gastric fundus wrap, fundoplication] for clos'}"
n085,-0.005899278912000922,{'Glomerular disorders in systemic connective tissue disorders'}
m213,0.005894403449746015,{'Wrist or foot drop (acquired)'}
1ym88lapmg,0.0058923436329689945,"{'Excision partial with reconstruction, breast using distant pedicled flap with implantation of prosth'}"
z893,0.0058905591389857076,{'Acquired absence of both upper limbs [any level]'}
1fj91la,0.005887064466471934,"{'Excision radical,  tongue no tissue used (for defect closure) using no device'}"
m8699,0.005885503872216999,"{'Osteomyelitis, unspecified, unspecified site'}"
1ax80laxxn,0.005883446002025955,"{'Repair, spinal canal and meninges open approach using apposition technique [e.g. suturing] for closu', 'Repair, spinal canal and meninges open approach using xenograft for closure', 'Repair, spinal canal and meninges open approach using synthetic tissue [e.g. silastic sheath] for cl'}"
k6380,0.005882924077582843,"{'Angiodysplasia of small intestine, except duodenum with bleeding'}"
m4644,0.005879509585372482,"{'Discitis, unspecified, thoracic region'}"
1vg52ha,0.005878988624955318,"{'Drainage, knee joint using percutaneous (needle) aspiration'}"
r132,0.005870810409538032,{'Esophageal dysphagia'}
6va50tw,-0.005870753419546917,"{'Training, motor and living skills for multiple functions'}"
f111,0.005864051696841843,"{'Mental and behavioural disorders due to use of opioids, harmful use'}"
1ta53lapmn,0.005850088788515105,"{'Implantation of internal device, shoulder joint with synthetic material (e.g. bone paste, cement, Dy', 'Implantation of internal device, shoulder joint with synthetic material (e.g. bone paste, cement) us', 'Implantation of internal device, shoulder joint with synthetic material using single-component prost'}"
1hz09lacj,0.005849549093233008,"{'Stimulation, heart NEC open approach using manual massage'}"
j432,0.005846320073086323,{'Centrilobular emphysema'}
1ys14jagn,0.005842320926147934,"{'Dressing, skin of abdomen and trunk using pressure dressing'}"
c5090,0.005834698238154196,"{'Malignant neoplasm of right breast, part unspecified'}"
e841,0.0058247635500737124,{'Cystic fibrosis with intestinal manifestations'}
1me89la,0.005815555381528031,"{'Excision total, lymph node(s), mediastinal using open approach'}"
z954,0.005814421020491025,{'Presence of other heart-valve replacement'}
z22303,0.005807826550521793,{'Carrier of drug-resistant Clostridium difficile'}
1rm91la,-0.00580682373245432,"{'Excision radical, uterus and surrounding structures using abdominal approach (e.g. Wertheim operatio'}"
y04,0.005803997987221644,{'Assault by bodily force'}
c924,0.0058004666275963505,{'Acute promyelocytic leukaemia [PML]'}
z9660,0.005799469197753331,"{'Presence of artificial knee', 'Presence of artificial hip'}"
k839,0.005796532092467095,"{'Disease of biliary tract, unspecified'}"
1ed91laxxa,-0.005787996313446772,"{'Excision radical, maxilla open approach with autograft'}"
t742,0.005787415909091656,{'Sexual abuse'}
f338,-0.005786817092170782,{'Other recurrent depressive disorders'}
1gr35bad2,0.005784625764829993,"{'Pharmacotherapy (local), lobe of lung using endoscopic per orifice approach and salt irrigating solu'}"
1pq52ca,0.005777737159320515,"{'Drainage, urethra using per orifice approach'}"
m5326,-0.005775145331560737,"{'Spinal instabilities, lumbar region'}"
p545,-0.005763496392333213,{'Neonatal cutaneous haemorrhage'}
d0511,0.005757944649755544,{'Intraductal carcinoma in situ of left breast'}
a1690,0.005755558957181027,"{'Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmatio'}"
o14901,-0.005754815715745282,"{'Pre-eclampsia, unspecified, delivered, with or without mention of antepartum condition'}"
i4800,0.0057518407801167215,"{'Atrial fibrillation, unspecified', 'Paroxysmal atrial fibrillation'}"
1ta55lapnn,0.005750255633019852,"{'Removal of device, shoulder joint of cemented dual component prosthetic device using open approach'}"
1ym78wkxxa,-0.005737591843125604,"{'Repair by decreasing size, breast using amputation technique and free nipple autograft'}"
t0180,0.005732936870395383,"{'Open wounds involving other combinations of body regions, uncomplicated'}"
2ym71la,0.0057316061955942806,"{'Biopsy, breast NOS incisional biopsy', 'Biopsy, breast using open approach'}"
o62101,-0.005729973785355363,"{'Secondary uterine inertia, delivered, with or without mention of antepartum condition'}"
1wi93la,0.005729498029469224,"{'Amputation, tarsometatarsal joints, other metatarsal bones and other metatarsophalangeal joints [for', 'Amputation, first metatarsal bone and first metatarsophalangeal joint using open approach (with or w'}"
1nk80laxxe,0.005728641227199744,"{'Repair, small intestine open approach using local transposition flap [e.g. omental patch]'}"
i823,0.005717621435579968,{'Embolism and thrombosis of renal vein'}
h660,-0.005711491042932114,{'Acute suppurative otitis media'}
d303,0.005703084823551531,{'Benign neoplasm of bladder'}
z811,0.005689933396997225,{'Family history of alcohol abuse'}
q998,0.00568831854822323,{'Other specified chromosome abnormalities'}
x90,0.0056833563325370505,{'Assault by unspecified chemical or noxious substance'}
a4158,0.005677576763740814,{'Sepsis due to other Gram-negative organisms'}
u820,0.005676606546188863,{'Resistance to penicillin'}
c812,0.005673776573233949,{'Mixed cellularity (classical) Hodgkin lymphoma'}
k227,0.00567227749397086,"{""Barrett's esophagus""}"
1oa13lax7,0.00567208703567264,"{'Control of bleeding, liver open approach using chemical cautery agent'}"
1ac87szgx,0.005670477904638176,"{'Excision partial, ventricles of brain open approach with device NEC'}"
1zz35ham0,0.005668939889146156,"{'Pharmacotherapy, total body antineoplastic and immunomodulating agents percutaneous needle approach '}"
m0085,0.00566616052743325,"{'Arthritis and polyarthritis due to other specified bacterial agents, pelvic region and thigh'}"
2ey70ba,0.005664881998287903,"{'Inspection, paranasal sinuses using endoscopic per orifice approach'}"
a4188,0.0056607655418169055,{'Other specified sepsis'}
c164,0.005649701853758628,{'Malignant neoplasm of pylorus'}
1yu87la,0.005649128070022262,"{'Excision partial, skin of hand open [excisional] approach with apposition technique (suture, glue) f'}"
1je57lagx,-0.005649005324743304,"{'Extraction, carotid artery open approach no tissue used using device NEC'}"
j704,0.005646783836862185,"{'Drug-induced interstitial lung disorders, unspecified'}"
r000,0.005646277878252046,"{'Tachycardia, unspecified', 'Sick sinus syndrome'}"
m7939,0.00564391389912564,"{'Panniculitis, unspecified, unspecified site'}"
1rs27ja,0.0056359790671841525,"{'Radiation, vagina using external beam'}"
1vr80laxxn,0.005634861502606491,"{'Repair, muscles of lower leg [around knee] using open approach and synthetic tissue [e.g. gortex, me'}"
z924,-0.0056342425491901,"{'Personal history of major surgery, not elsewhere classified'}"
j168,0.005632738526929456,{'Pneumonia due to other specified infectious organisms'}
t280,-0.005632478694688855,{'Burn of mouth and pharynx'}
w10,0.005632316412082101,"{'Fall on and from stairs and steps', 'Fall on same level from slipping, tripping and stumbling', 'Other and unspecified fall on same level'}"
1hh59gpaw,-0.005624640720066112,"{'Destruction, cardiac conduction system percutaneous transluminal (arterial) (retrograde) (venous) (a'}"
m8506,0.005611542740924149,"{'Fibrous dysplasia (monostotic), lower leg'}"
2vg71ha,0.005607018697617816,"{'Biopsy, knee joint using percutaneous (needle) approach'}"
e1162,0.0056046426023479345,{'Type 2 diabetes mellitus with periodontal complication'}
1eq87la,-0.005595794434809338,"{'Excision partial, skin of face open [excisional] approach with apposition technique (e.g. suture, gl', 'Excision partial, soft tissue of head and neck using open approach without tissue (for closure of de'}"
z608,0.00559272086707776,{'Other problems related to social environment'}
i38,0.005592506673579595,"{'Endocarditis, valve unspecified'}"
d695,-0.005590291056137908,{'Secondary thrombocytopenia'}
1mc87laxxg,-0.005587629911359912,"{'Excision partial, lymph node(s), cervical using open approach with pedicled distant flap'}"
1na54janr,0.0055866198231519565,"{'Management of internal device, esophagus of stent (e.g. silicone)'}"
1cx74la,-0.005579833103576434,"{'Fixation, eyelid NEC using incisional approach'}"
j938,-0.005579237618581786,{'Other pneumothorax'}
1ys14jafn,0.005576586507135889,"{'Dressing, skin of abdomen and trunk using wet/moist dressing'}"
Transplant Surgery,0.005574638582287701,N/A
1vr58laxxa,0.005564867413084654,"{'Procurement, muscles of lower leg [around knee] of muscle graft using open approach'}"
s709,-0.005564357822120993,"{'Superficial injury of hip and thigh, unspecified'}"
2hz07nm,0.00556399402854286,"{'Analysis/Evaluation, heart NEC single chamber rate responsive pacemaker', 'Analysis/Evaluation, heart single chamber rate responsive pacemaker'}"
1yw14janp,0.005563722671040804,"{'Dressing, skin of foot using packing'}"
l308,0.005558121419935788,{'Other specified dermatitis'}
1tk74lanwa,0.005556165084520608,"{'Fixation, humerus open approach with bone autograft using plate, screw'}"
1vc03hata,-0.005555828444089285,"{'Immobilization, femur with percutaneous  traction[e.g. skeletal] using traction alone'}"
f148,-0.005538758487556534,"{'Mental and behavioural disorders due to use of cocaine, other mental and behavioural disorders'}"
l0300,-0.005537859269762759,{'Cellulitis of finger'}
m968,0.00553738636507827,{'Other postprocedural musculoskeletal disorders'}
1nk87tf,0.005537192958945655,"{'Excision partial, small intestine open approach stoma formation with distal closure'}"
z951,-0.005536737638307345,{'Presence of aortocoronary bypass graft'}
o86804,0.0055360533073491,"{'Other specified puerperal infections, postpartum condition or complication'}"
3vz30da,0.005526855100780504,"{'Ultrasound, leg NEC alone'}"
c959,0.005521830421675201,"{'Leukaemia, unspecified'}"
k750,0.005519790242854717,{'Abscess of liver'}
1yv59jagx,-0.005518691770081245,"{'Destruction, skin of leg using device NEC [electrocautery]'}"
m8681,0.005509695115064904,"{'Other osteomyelitis, shoulder region'}"
c676,0.0055054016509749485,"{'Malignant neoplasm of ureteric orifice', 'Malignant neoplasm of bladder, unspecified'}"
t86800,0.0054968916422001,{'Rejection of Lung transplant'}
a488,0.0054893302316729896,{'Other specified bacterial diseases'}
1vg53lapnq,0.0054888409075552124,"{'Implantation of internal device, knee joint with bone autograft dual component prosthetic device', 'Implantation of internal device, knee joint uncemented using dual component prosthetic device', 'Implantation of internal device, knee joint with combined sources of tissue (e.g. bone graft, cement', 'Implantation of internal device, knee joint with synthetic material (e.g. bone paste, cement, Dynagr', 'Implantation of internal device, knee joint with bone homograft dual component prosthetic device'}"
q820,0.005488479058222533,{'Hereditary lymphoedema'}
y418,-0.005487443057926865,{'Other specified systemic anti-infectives and antiparasitics causing adverse effect in therapeutic us'}
y478,0.005486067567448048,"{'Other sedatives, hypnotics and antianxiety drugs causing adverse effect in therapeutic use'}"
1ke76mzxxq,0.00547959850129998,"{'Bypass, abdominal arteries bypass terminating in vessels of leg using combined sources of tissue'}"
1pm77rr,0.005478157064973298,"{'Bypass with exteriorization, bladder open approach for non continent stoma formation'}"
3oe10wg,-0.005477561466679568,"{'Xray, bile ducts following oral administration of contrast'}"
k052,0.005474837005731102,{'Acute periodontitis'}
y823,-0.005467877820282031,"{'Other and unspecified medical devices associated with adverse incidents, surgical instruments, mater'}"
